"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.903215432E0,6.317051649E-1,-1.526620865E0,1.343330669E1,1.353452443E1
6.905591057E0,4.642075896E-1,-3.924229145E-1,5.881557941E0,5.912884934E0
6.907966682E0,-1.201196909E0,-1.134197950E0,1.314616776E1,1.324956624E1
6.910342307E0,2.632104874E0,-8.662018180E-1,6.809973240E0,7.352143713E0
6.912717984E0,-2.148754835E0,-3.445664644E-1,1.188275719E1,1.208038873E1
6.915093609E0,2.780459881E0,-1.383051515E0,9.250652313E0,9.757989386E0
6.917469234E0,-2.478964329E0,1.244267747E-1,9.121439934E0,9.453116557E0
6.919844859E0,1.660618901E0,-1.847259045E0,1.263888931E1,1.288066552E1
6.922220484E0,-4.259224236E-1,-2.105683982E-1,6.943971157E0,6.960207209E0
6.924596109E0,-4.163511395E-1,-1.306481123E0,1.349073410E1,1.356024143E1
6.926971734E0,1.325623751E0,-5.694918036E-1,5.991627693E0,6.162889067E0
6.929347359E0,-1.674975872E0,-9.762716293E-1,1.268674564E1,1.283402375E1
6.931722984E0,2.900100946E0,-8.997012973E-1,7.910671711E0,8.473415772E0
6.934098609E0,-2.498106956E0,2.871387079E-2,1.052363396E1,1.081610995E1
6.936474234E0,2.321038008E0,-1.607976794E0,1.060977554E1,1.097907755E1
6.938849859E0,-1.689332843E0,-5.264209956E-2,7.977670670E0,8.154743770E0
6.941225536E0,9.619147182E-1,-1.579262972E0,1.357209015E1,1.369748088E1
6.943601161E0,1.770688742E-1,-3.158525825E-1,6.111268997E0,6.121987014E0
6.945976786E0,-1.071984529E0,-1.048056364E0,1.335195065E1,1.343585349E1
6.948352411E0,2.129612207E0,-7.322037220E-1,6.398407936E0,6.783140465E0
6.950728036E0,-1.832902193E0,-5.168496966E-1,1.224168110E1,1.238892329E1
6.953103661E0,2.871387243E0,-1.225125194E0,8.638090134E0,9.184900522E0
6.955479286E0,-2.565105915E0,2.536391914E-1,9.470791817E0,9.815294129E0
6.957854911E0,1.875972986E0,-1.761117458E0,1.203589821E1,1.230786964E1
6.960230536E0,-7.704889178E-1,-1.579262912E-1,7.197610378E0,7.240455030E0
6.962606161E0,7.178468257E-2,-1.378265858E0,1.372044468E1,1.378968354E1
6.964981786E0,9.571290612E-1,-4.402793646E-1,6.068198204E0,6.158974866E0
6.967357463E0,-1.727617979E0,-9.667003751E-1,1.282074356E1,1.297268819E1
6.969733088E0,2.670390129E0,-9.332008362E-1,7.374679565E0,7.898591389E0
6.972108713E0,-2.158325911E0,-1.627119333E-1,1.118883896E1,1.139626970E1
6.974484338E0,2.493321180E0,-1.641476393E0,9.906285286E0,1.034628356E1
6.976859963E0,-2.225325108E0,1.818545163E-1,8.489734650E0,8.778424535E0
6.979235588E0,1.043270707E0,-1.847259045E0,1.314616776E1,1.331624971E1
6.981611213E0,-9.571290761E-2,-2.775674164E-1,6.666403770E0,6.672866240E0
6.983986838E0,-8.327022791E-1,-1.272981644E0,1.351944828E1,1.360475495E1
6.986362463E0,1.641476393E0,-6.939185858E-1,6.307480335E0,6.554408893E0
6.988738141E0,-1.990828395E0,-7.944171429E-1,1.231825066E1,1.250335137E1
6.991113766E0,2.880958557E0,-1.210768223E0,8.413164139E0,8.974809899E0
6.993489391E0,-2.526820660E0,4.785645381E-2,9.882357597E0,1.020039728E1
6.995865016E0,2.048256159E0,-1.789831281E0,1.144726372E1,1.176599745E1
6.998240641E0,-1.421336651E0,-9.092725813E-2,7.499105930E0,7.633155009E0
7.000616266E0,3.589234054E-1,-1.617548108E0,1.379222965E1,1.389139614E1
7.002991891E0,6.029912829E-1,-5.216353536E-1,6.240481377E0,6.291208925E0
7.005367516E0,-1.607976794E0,-1.091127157E0,1.306481171E1,1.320853712E1
7.007743141E0,2.258824587E0,-8.709874153E-1,7.001399040E0,7.408137155E0
7.010118766E0,-2.076970100E0,-4.402793646E-1,1.145683479E1,1.165189745E1
7.012494391E0,2.742174864E0,-1.507478237E0,9.379864693E0,9.888067317E0
7.014870068E0,-2.359323025E0,1.770688742E-1,8.796015739E0,9.108658047E0
7.017245693E0,1.354337573E0,-1.828116536E0,1.250967693E1,1.271488330E1
7.019621318E0,-4.546363056E-1,-2.488535494E-1,6.867401123E0,6.886931134E0
7.021996943E0,-3.302095234E-1,-1.349551916E0,1.373001671E1,1.380013361E1
7.024372568E0,1.330409408E0,-6.508477330E-1,6.235695839E0,6.409172689E0
7.026748193E0,-1.861616015E0,-7.704889178E-1,1.254317665E1,1.270395796E1
7.029123766E0,2.699103832E0,-1.081555843E0,7.724031448E0,8.253216728E0
7.031499443E0,-2.086541414E0,9.571290575E-3,1.053799057E1,1.074257846E1
7.033875068E0,2.431107759E0,-1.775474429E0,1.046142101E1,1.088595076E1
7.036250693E0,-1.837687731E0,2.727817893E-1,7.891529083E0,8.107264481E0
7.038626318E0,6.173482537E-1,-1.670190215E0,1.341894913E1,1.353657453E1
7.041001943E0,4.546363056E-1,-2.727817893E-1,6.503692150E0,6.525267478E0
7.043377620E0,-1.091127157E0,-1.153340459E0,1.337109280E1,1.346502415E1
7.045753245E0,1.938186288E0,-6.173482537E-1,6.829115868E0,7.125623375E0
7.048128870E0,-2.033899307E0,-5.024927258E-1,1.173918819E1,1.192467127E1
7.050504495E0,2.837887764E0,-1.244267821E0,8.815158844E0,9.343919671E0
7.052880120E0,-2.311466694E0,2.201396823E-1,9.284152031E0,9.570100245E0
7.055255745E0,1.789831281E0,-1.703689694E0,1.198325539E1,1.223537757E1
7.057631370E0,-1.076770186E0,5.264209956E-2,7.087540627E0,7.169061121E0
7.060006995E0,-8.135596663E-2,-1.411765337E0,1.381137276E1,1.388357726E1
7.062382620E0,1.086341500E0,-4.546363056E-1,6.417550564E0,6.524705914E0
7.064758245E0,-1.756331801E0,-9.284151793E-1,1.294038486E1,1.309199055E1
7.067133870E0,2.421536446E0,-8.231309652E-1,7.460821152E0,7.887029580E0
7.069509495E0,-2.177468538E0,-2.249253243E-1,1.090170002E1,1.111930861E1
7.071885172E0,2.699103832E0,-1.545763373E0,1.001156998E1,1.048361003E1
7.074260797E0,-2.129612207E0,2.536391914E-1,8.279166222E0,8.552436747E0
7.076636422E0,9.379864931E-1,-1.679761529E0,1.304566860E1,1.318676938E1
7.079012047E0,-1.483550072E-1,-2.344966233E-1,6.613761902E0,6.619580377E0
7.081387672E0,-8.135597110E-1,-1.239482164E0,1.373001671E1,1.380983542E1
7.083763297E0,1.493121386E0,-6.604190469E-1,6.771687984E0,6.965724869E0
7.086138922E0,-1.990828395E0,-6.556333899E-1,1.224168110E1,1.241982323E1
7.088514547E0,2.550748825E0,-1.143769264E0,8.260024071E0,8.720236542E0
7.090890172E0,-2.234896421E0,7.657032460E-2,9.920642853E0,1.016955159E1
7.093265797E0,2.210968018E0,-1.885544300E0,1.117926693E1,1.155074309E1
7.095641474E0,-1.497906923E0,2.536391914E-1,7.451249599E0,7.604549861E0
7.098017099E0,-9.571290575E-3,-1.579262972E0,1.356730461E1,1.365891348E1
7.100392724E0,8.087740541E-1,-3.924229145E-1,6.570691109E0,6.631899642E0
7.102768297E0,-1.378265858E0,-1.196411371E0,1.319402409E1,1.331965797E1
7.105143974E0,2.139183521E0,-7.944171429E-1,7.389036179E0,7.733373157E0
7.107519599E0,-2.158325911E0,-3.637090325E-1,1.122233772E1,1.143378848E1
7.109895224E0,2.766103029E0,-1.574477315E0,9.284152031E0,9.814569971E0
7.112270849E0,-2.019542217E0,1.531406492E-1,8.805587769E0,9.035506559E0
7.114646474E0,1.454836130E0,-1.828116536E0,1.242832088E1,1.264601590E1
7.117022099E0,-5.024927258E-1,-3.349951655E-2,6.742974281E0,6.761754455E0
7.119397724E0,-5.120640397E-1,-1.430907965E0,1.366301727E1,1.374728148E1
7.121773401E0,1.512263894E0,-5.216353536E-1,6.848258495E0,7.032616152E0
7.124148974E0,-1.808973908E0,-9.188438654E-1,1.250489140E1,1.266842411E1
7.126524651E0,2.517249346E0,-9.523434043E-1,8.054241180E0,8.492014085E0
7.128900276E0,-2.096112728E0,-1.483550072E-1,1.014078236E1,1.035621381E1
7.131275901E0,2.627319336E0,-1.732403636E0,1.059541893E1,1.105291507E1
7.133651526E0,-1.564906001E0,2.201396823E-1,7.652246952E0,7.813723548E0
7.136027151E0,5.934200287E-1,-1.593619823E0,1.331366539E1,1.342182765E1
7.138402776E0,3.684946895E-1,-2.919243574E-1,6.388836384E0,6.406109467E0
7.140778401E0,-9.140582681E-1,-1.220339537E0,1.358644676E1,1.367173240E1
7.143154026E0,2.043470621E0,-7.178468108E-1,7.211967468E0,7.530176026E0
7.145529703E0,-2.105684042E0,-4.642075896E-1,1.174397373E1,1.194028111E1
7.147905328E0,2.670390129E0,-1.311266780E0,8.776873589E0,9.267357444E0
7.150280953E0,-1.952543259E0,2.392822690E-2,9.207581520E0,9.412361828E0
7.152656578E0,2.019542217E0,-1.823330879E0,1.182054424E1,1.212964766E1
7.155032151E0,-8.805587292E-1,1.004985496E-1,6.982256413E0,7.038280205E0
7.157407828E0,-3.780659735E-1,-1.459621787E0,1.352423382E1,1.360802447E1
7.159783453E0,1.306481123E0,-5.120640397E-1,6.661618233E0,6.807808751E0
7.162159078E0,-1.517049551E0,-1.091127157E0,1.308395386E1,1.321672601E1
7.164534703E0,2.383251429E0,-8.949156404E-1,7.905886173E0,8.305648533E0
7.166910328E0,-2.234896421E0,-1.962114573E-1,1.062413216E1,1.085842737E1
7.169285953E0,2.565105915E0,-1.789831281E0,9.882357597E0,1.036553212E1
7.171661578E0,-1.617548108E0,1.627119333E-1,8.370093346E0,8.526511577E0
7.174037255E0,9.379864931E-1,-1.847259045E0,1.285424328E1,1.302012884E1
7.176412880E0,-1.435693651E-1,-1.148554832E-1,6.599404812E0,6.601965451E0
7.178788505E0,-1.071984529E0,-1.493121386E0,1.354816151E1,1.367228008E1
7.181164130E0,1.871187329E0,-7.034898400E-1,7.389036179E0,7.654678022E0
7.183539755E0,-2.076970100E0,-8.662018180E-1,1.219861031E1,1.240444290E1
7.185915380E0,2.411965132E0,-1.234696507E0,8.642875671E0,9.057668085E0
7.188291005E0,-2.263610125E0,-9.571290761E-2,9.552147865E0,9.817159497E0
7.190666630E0,2.254039049E0,-2.057827473E0,1.136112213E1,1.176394670E1
7.193042255E0,-1.153340459E0,3.828516230E-2,7.154539585E0,7.247006047E0
7.195417880E0,-1.531406492E-1,-1.598405480E0,1.353380489E1,1.362872800E1
7.197793505E0,7.369893789E-1,-4.977070987E-1,6.451049805E0,6.512058759E0
7.200169182E0,-1.411765337E0,-1.316052437E0,1.335673618E1,1.349546134E1
7.202544807E0,2.249253273E0,-9.619147182E-1,7.920242786E0,8.289430982E0
7.204920432E0,-2.263610125E0,-4.307080805E-1,1.111705399E1,1.135334002E1
7.207296057E0,2.483749866E0,-1.607976794E0,9.513862610E0,9.963342036E0
7.209671682E0,-1.861616015E0,-7.657032460E-2,8.456234932E0,8.659063831E0
7.212047307E0,1.488335729E0,-1.880758643E0,1.253360462E1,1.276102038E1
7.214422932E0,-3.158525825E-1,-6.699903309E-2,6.455835342E0,6.463904524E0
7.216798557E0,-8.757730722E-1,-1.459621787E0,1.358644676E1,1.369266263E1
7.219174182E0,1.655833244E0,-6.604190469E-1,6.934400082E0,7.159877202E0
7.221549807E0,-1.670190215E0,-9.667003751E-1,1.278245831E1,1.292730774E1
7.223925432E0,2.488535643E0,-1.110269666E0,8.504091263E0,8.930009887E0
7.226301109E0,-2.282752752E0,-8.614161611E-2,9.925428391E0,1.018491577E1
7.228676734E0,2.421536446E0,-1.875972986E0,1.067677498E1,1.110750365E1
7.231052359E0,-1.057627559E0,7.178468257E-2,7.546962738E0,7.621048200E0
7.233427984E0,5.982056856E-1,-1.708475351E0,1.321795273E1,1.334132724E1
7.235803609E0,4.881358147E-1,-1.818545163E-1,6.197410583E0,6.219264071E0
7.238179234E0,-1.359123230E0,-1.306481123E0,1.346201992E1,1.359338402E1
7.240554859E0,2.364108801E0,-7.704889178E-1,7.747959614E0,8.137170379E0
7.242930484E0,-1.990828395E0,-5.934200287E-1,1.171525955E1,1.189801880E1
7.245306109E0,2.517249346E0,-1.335195065E0,9.188439369E0,9.620119967E0
7.247681734E0,-2.019542217E0,4.785645381E-2,8.915657043E0,9.141650919E0
7.250057359E0,1.990828395E0,-2.076970100E0,1.183011532E1,1.217492632E1
7.252432984E0,-4.019941986E-1,7.178468257E-2,6.728617191E0,6.740997084E0
7.254808661E0,-4.307080805E-1,-1.464407444E0,1.354337597E1,1.362912438E1
7.257184286E0,1.316052437E0,-5.024927258E-1,6.532405853E0,6.682575790E0
7.259559911E0,-1.579262972E0,-1.205982566E0,1.307916832E1,1.322925204E1
7.261935536E0,2.608176708E0,-9.523434043E-1,8.590232849E0,9.027826101E0
7.264311161E0,-2.210968018E0,-3.589234054E-1,1.052841949E1,1.076405233E1
7.266686786E0,2.550748825E0,-1.703689694E0,1.029392338E1,1.074121672E1
7.269062411E0,-1.478764415E0,-1.100698411E-1,7.814958572E0,7.954397341E0
7.271438036E0,1.263410330E0,-1.799402595E0,1.320359516E1,1.338540177E1
7.273813661E0,2.871387303E-1,-2.679961324E-1,6.058627129E0,6.071345260E0
7.276189286E0,-1.249053478E0,-1.344766378E0,1.370608807E1,1.382842657E1
7.278564963E0,2.096112728E0,-8.087740541E-1,7.221538544E0,7.562963902E0
7.280940536E0,-1.780260086E0,-9.379864931E-1,1.249053383E1,1.265158409E1
7.283316213E0,2.560320139E0,-1.225125194E0,9.073583603E0,9.507159952E0
7.285691838E0,-2.287538528E0,-9.092725813E-2,9.394221306E0,9.669151681E0
7.288067463E0,2.167897224E0,-1.962114573E0,1.134676456E1,1.171745442E1
7.290443088E0,-7.226324677E-1,-1.914258115E-2,7.073183537E0,7.110027388E0
7.292818713E0,1.052841991E-1,-1.674975872E0,1.350987625E1,1.361372048E1
7.295194338E0,8.853443861E-1,-2.392822653E-1,6.173482418E0,6.241231918E0
7.297569963E0,-1.780260086E0,-1.229910851E0,1.325623703E1,1.343167253E1
7.299945588E0,2.383251429E0,-8.662018180E-1,8.236095428E0,8.617625013E0
7.302321213E0,-2.124826431E0,-5.312066078E-1,1.123669529E1,1.144816094E1
7.304696838E0,2.383251429E0,-1.411765337E0,9.863214493E0,1.024480204E1
7.307072516E0,-2.100898266E0,5.264209956E-2,8.283951759E0,8.546367735E0
7.309448141E0,1.526620865E0,-1.904686809E0,1.241396427E1,1.265167625E1
7.311823766E0,-9.092725813E-2,4.307080805E-2,6.264409542E0,6.265217456E0
7.314199391E0,-8.949156404E-1,-1.402194023E0,1.367258835E1,1.377340532E1
7.316575016E0,1.483550072E0,-4.498506486E-1,6.489335060E0,6.671937945E0
7.318950641E0,-1.986042738E0,-1.004985452E0,1.287817192E1,1.306911143E1
7.321326266E0,2.522035122E0,-9.188438654E-1,8.877371788E0,9.274301325E0
7.323701891E0,-2.407179594E0,-1.579262912E-1,1.004985523E1,1.033532992E1
7.326077463E0,2.201396942E0,-1.636690736E0,1.071027374E1,1.105598791E1
7.328453141E0,-1.473978758E0,1.914258115E-2,7.326822758E0,7.473641117E0
7.330828766E0,7.082754970E-1,-1.679761529E0,1.324666595E1,1.337151494E1
7.333204443E0,4.785645306E-1,-2.201396823E-1,5.828916073E0,5.852670166E0
7.335580068E0,-1.631905079E0,-1.182054400E0,1.352423382E1,1.367352431E1
7.337955693E0,2.033899307E0,-6.795616150E-1,7.365108013E0,7.670942995E0
7.340331318E0,-2.019542217E0,-7.226324677E-1,1.204546928E1,1.223495316E1
7.342706943E0,2.435893536E0,-1.258624673E0,9.427721024E0,9.818331685E0
7.345082568E0,-2.388036966E0,6.699903309E-2,9.001798630E0,9.313409043E0
7.347458193E0,1.847259045E0,-1.938186288E0,1.170568848E1,1.200800045E1
7.349833818E0,-6.173482537E-1,-5.264209956E-2,6.580262184E0,6.609367630E0
7.352209443E0,-1.531406492E-1,-1.473978758E0,1.367258835E1,1.375266293E1
7.354585068E0,1.162911773E0,-4.259224236E-1,5.986842155E0,6.113595726E0
7.356960693E0,-1.962114573E0,-1.095912814E0,1.319880962E1,1.338878239E1
7.359336370E0,2.560320139E0,-9.188438654E-1,8.355736732E0,8.787368753E0
7.361711995E0,-2.153540373E0,-4.211367965E-1,1.092084217E1,1.113911514E1
7.364087620E0,2.411965132E0,-1.555334687E0,1.031306553E1,1.070495037E1
7.366463245E0,-1.852044702E0,-2.871387079E-2,7.944170952E0,8.157251141E0
7.368838870E0,1.296909928E0,-1.890329838E0,1.266281700E1,1.286865403E1
7.371214495E0,2.823530734E-1,-1.052841991E-1,6.202196121E0,6.209512440E0
7.373590120E0,-9.427721500E-1,-1.459621787E0,1.358644676E1,1.369711104E1
7.375965745E0,1.842473388E0,-4.833501875E-1,6.766902447E0,7.029886508E0
7.378341370E0,-2.019542217E0,-1.024128079E0,1.248096275E1,1.268470813E1
7.380716995E0,2.809173822E0,-1.067198873E0,9.351150513E0,9.822137594E0
7.383092620E0,-2.234896421E0,-2.249253243E-1,9.643074989E0,9.901224604E0
7.385468245E0,2.249253273E0,-1.741974831E0,1.124626637E1,1.160052256E1
7.387843922E0,-1.038485050E0,-3.828516230E-2,7.063612461E0,7.139645506E0
7.390219547E0,6.843472719E-1,-1.684547186E0,1.341894913E1,1.354157399E1
7.392595172E0,9.714859724E-1,-2.679961324E-1,5.809773445E0,5.896530709E0
7.394970797E0,-1.507478237E0,-1.172483087E0,1.350509071E1,1.363945316E1
7.397346422E0,2.349751949E0,-6.987041831E-1,7.513463020E0,7.903268205E0
7.399722047E0,-1.909472466E0,-6.843472719E-1,1.181097221E1,1.198388422E1
7.402097672E0,2.699103832E0,-1.272981644E0,9.805787086E0,1.024983435E1
7.404473297E0,-2.158325911E0,9.571290575E-3,8.676374435E0,8.940801736E0
7.406848922E0,1.808973908E0,-1.770688772E0,1.198325539E1,1.224769917E1
7.409224547E0,-2.823530734E-1,-1.100698411E-1,6.283552170E0,6.290855784E0
7.411600172E0,-1.292124242E-1,-1.378265858E0,1.365823174E1,1.372820479E1
7.413975797E0,1.473978758E0,-4.067798555E-1,6.020341873E0,6.211489314E0
7.416351474E0,-2.029113531E0,-8.949156404E-1,1.305045509E1,1.323754335E1
7.418727099E0,2.608176708E0,-8.662018180E-1,8.441878319E0,8.877961527E0
7.421102724E0,-2.096112728E0,-2.488535494E-1,1.074855900E1,1.095386403E1
7.423478349E0,2.392822742E0,-1.545763373E0,1.051406288E1,1.089314020E1
7.425853974E0,-1.880758643E0,1.387837082E-1,7.714460373E0,7.941625327E0
7.428229599E0,1.043270707E0,-1.746760488E0,1.281595802E1,1.297645429E1
7.430605224E0,3.876372576E-1,-1.148554832E-1,5.962913990E0,5.976604193E0
7.432980849E0,-1.153340459E0,-1.282552958E0,1.347637749E1,1.358631247E1
7.435356474E0,1.847259045E0,-4.115654826E-1,6.829115868E0,7.086506591E0
7.437732099E0,-2.321038008E0,-8.039883971E-1,1.224646664E1,1.249037869E1
7.440107724E0,2.589034081E0,-1.071984529E0,9.480362892E0,9.885824643E0
7.442483401E0,-2.359323025E0,-1.148554832E-1,9.475577354E0,9.765560051E0
7.444859026E0,1.909472466E0,-1.646261930E0,1.149990559E1,1.177302391E1
7.447234651E0,-1.229910851E0,4.307080805E-2,6.786045074E0,6.896734267E0
7.449610276E0,1.818545163E-1,-1.564906001E0,1.335673618E1,1.344932724E1
7.451985901E0,9.571290612E-1,-2.727817893E-1,5.809773445E0,5.894401872E0
7.454361526E0,-1.880758643E0,-1.100698471E0,1.343809223E1,1.361363702E1
7.456737151E0,2.201396942E0,-6.508477330E-1,7.604390144E0,7.943330582E0
7.459112776E0,-2.325823545E0,-5.407779217E-1,1.157169056E1,1.181549484E1
7.461488401E0,2.560320139E0,-1.325623751E0,1.024128056E1,1.063937709E1
7.463864026E0,-2.311466694E0,-4.785645381E-2,8.379665375E0,8.692753322E0
7.466239651E0,1.387837172E0,-1.737189293E0,1.246660614E1,1.266334029E1
7.468615328E0,-3.110669553E-1,-1.962114573E-1,6.077769279E0,6.088886680E0
7.470990953E0,-4.594219327E-1,-1.344766378E0,1.371087360E1,1.378432153E1
7.473366578E0,1.550549030E0,-5.551348329E-1,6.082555294E0,6.301575667E0
7.475742203E0,-2.201396942E0,-8.374879360E-1,1.296431351E1,1.317653062E1
7.478117828E0,2.531606436E0,-9.906286001E-1,8.542376518E0,8.964517430E0
7.480493453E0,-2.191825628E0,-3.158525825E-1,1.060499001E1,1.083372860E1
7.482869078E0,2.364108801E0,-1.641476393E0,1.089691448E1,1.127059006E1
7.485244703E0,-1.741974831E0,9.571290575E-3,7.561319351E0,7.759389039E0
7.487620328E0,8.566305041E-1,-1.684547186E0,1.299781227E1,1.313448282E1
7.489995953E0,5.742774606E-1,-3.158525825E-1,5.833701611E0,5.870403047E0
7.492371578E0,-1.138983607E0,-1.263410330E0,1.353380489E1,1.364028461E1
7.494747203E0,2.120040894E0,-5.838487148E-1,6.924828529E0,7.265583450E0
7.497122880E0,-2.325823545E0,-7.513462901E-1,1.217468166E1,1.241760243E1
7.499498505E0,2.703889608E0,-1.210768223E0,9.571290970E0,1.001931083E1
7.501874130E0,-2.105684042E0,-1.962114573E-1,9.466006279E0,9.699364881E0
7.504249755E0,2.038684845E0,-1.770688772E0,1.175354481E1,1.205974254E1
7.506625380E0,-1.057627559E0,-5.264209956E-2,6.690331936E0,6.773617103E0
7.509001005E0,2.632105052E-1,-1.545763373E0,1.342852020E1,1.351975662E1
7.511376630E0,1.325623751E0,-3.637090325E-1,5.804987907E0,5.965521536E0
7.513752255E0,-1.823330879E0,-1.158126116E0,1.337109280E1,1.354444219E1
7.516127880E0,2.464607239E0,-6.747759581E-1,7.781459332E0,8.190282093E0
7.518503505E0,-2.258824587E0,-5.072783828E-1,1.137547874E1,1.160866644E1
7.520879130E0,2.608176708E0,-1.344766378E0,1.043749237E1,1.084215059E1
7.523254807E0,-2.096112728E0,-1.339980662E-1,8.355736732E0,8.615682236E0
7.525630432E0,1.454836130E0,-1.684547186E0,1.253839111E1,1.273442182E1
7.528006057E0,-2.105683982E-1,-2.201396823E-1,6.029912949E0,6.037603059E0
7.530381682E0,-4.498506486E-1,-1.383051515E0,1.367258835E1,1.374972252E1
7.532757307E0,1.722832322E0,-5.312066078E-1,6.116054535E0,6.376241428E0
7.535132932E0,-2.196611166E0,-7.848458290E-1,1.298824120E1,1.319604081E1
7.537508557E0,2.488535643E0,-9.762716293E-1,8.532805443E0,8.941738347E0
7.539884182E0,-2.258824587E0,-3.110669553E-1,1.047099209E1,1.071637656E1
7.542259807E0,2.378465652E0,-1.622333765E0,1.117448139E1,1.153941507E1
7.544635432E0,-1.804188251E0,3.349951655E-2,7.508677483E0,7.722464309E0
7.547011057E0,6.795616150E-1,-1.631905079E0,1.309831142E1,1.321706020E1
7.549386682E0,5.551348329E-1,-3.637090325E-1,5.709274769E0,5.747719315E0
7.551762359E0,-1.225125194E0,-1.191625714E0,1.370130253E1,1.380748328E1
7.554137984E0,2.048256159E0,-6.556333899E-1,6.790830612E0,7.123242860E0
7.556513557E0,-2.531606436E0,-5.886343718E-1,1.218903828E1,1.246307248E1
7.558889234E0,2.502892494E0,-1.205982566E0,9.533005714E0,9.929605367E0
7.561264859E0,-2.249253273E0,-1.292124242E-1,9.504291534E0,9.767670844E0
7.563640484E0,1.804188251E0,-1.761117458E0,1.185404301E1,1.211919822E1
7.566016109E0,-1.191625714E0,-5.264209956E-2,6.618547440E0,6.725170127E0
7.568391734E0,-2.392822690E-2,-1.483550072E0,1.334237862E1,1.342462515E1
7.570767359E0,1.239482164E0,-3.876372576E-1,5.828916073E0,5.971837344E0
7.573142984E0,-1.899901152E0,-1.076770186E0,1.324666595E1,1.342546898E1
7.575518609E0,2.297109842E0,-6.747759581E-1,7.671389580E0,8.036308500E0
7.577894234E0,-2.488535643E0,-4.546363056E-1,1.131326580E1,1.159264797E1
7.580269911E0,2.579462767E0,-1.454836130E0,1.043749237E1,1.084948954E1
7.582645536E0,-2.129612207E0,-3.828516230E-2,8.374878883E0,8.641487732E0
7.585021161E0,1.335195065E0,-1.684547186E0,1.262453270E1,1.280622001E1
7.587396786E0,-2.727817893E-1,-1.579262912E-1,6.096911907E0,6.105054088E0
7.589772411E0,-3.828516304E-1,-1.373480201E0,1.358166122E1,1.365630055E1
7.592148036E0,1.813759565E0,-5.551348329E-1,6.163911343E0,6.449162851E0
7.594523661E0,-2.177468538E0,-8.183453679E-1,1.284945774E1,1.305831622E1
7.596899286E0,2.627319336E0,-9.667003751E-1,8.547162056E0,8.993958846E0
7.599274911E0,-2.206182480E0,-3.637090325E-1,1.045663452E1,1.069302253E1
7.601650536E0,2.478964329E0,-1.607976794E0,1.123190975E1,1.161407122E1
7.604026161E0,-1.636690736E0,-7.178468257E-2,7.546962738E0,7.722729840E0
7.606401838E0,8.709874153E-1,-1.698904037E0,1.306481171E1,1.320356766E1
7.608777463E0,5.790630579E-1,-3.732803464E-1,5.685346603E0,5.726937946E0
7.611153088E0,-9.523434043E-1,-1.244267821E0,1.368694592E1,1.377634381E1
7.613528713E0,2.249253273E0,-7.274180651E-1,6.628118515E0,7.037061345E0
7.615904338E0,-2.335394859E0,-5.599204898E-1,1.234217930E1,1.257366176E1
7.618279963E0,2.665604353E0,-1.287338614E0,9.332008362E0,9.790253691E0
7.620655588E0,-2.072184324E0,-1.627119333E-1,9.652647018E0,9.873905889E0
7.623031213E0,2.038684845E0,-1.832902193E0,1.185882950E1,1.217159001E1
7.625406838E0,-1.105484009E0,-9.092725813E-2,6.805187702E0,6.894994004E0
7.627782463E0,1.818545163E-1,-1.521835208E0,1.334237862E1,1.343011990E1
7.630158088E0,1.186840057E0,-4.785645306E-1,5.723631859E0,5.864944585E0
7.632533713E0,-1.598405480E0,-1.138983607E0,1.344287777E1,1.358540196E1
7.634909391E0,2.402393818E0,-6.556333899E-1,7.523034573E0,7.924481079E0
7.637285016E0,-2.584248543E0,-4.737788737E-1,1.134197903E1,1.164230627E1
7.639660641E0,2.651247501E0,-1.450050473E0,1.049970531E1,1.092591284E1
7.642036266E0,-2.057827473E0,-1.579262912E-1,8.437092781E0,8.685858001E0
7.644411891E0,1.344766378E0,-1.679761529E0,1.265324593E1,1.283489883E1
7.646787516E0,-5.072783828E-1,-1.770688742E-1,6.092126369E0,6.115773741E0
7.649163141E0,-4.402793646E-1,-1.497906923E0,1.342852020E1,1.351897651E1
7.651538766E0,1.694118381E0,-4.833501875E-1,6.130411625E0,6.378527352E0
7.653914391E0,-2.254039049E0,-8.997012973E-1,1.290688515E1,1.313308184E1
7.656290016E0,2.517249346E0,-8.901300430E-1,8.417949677E0,8.831237315E0
7.658665641E0,-2.402393818E0,-3.445664644E-1,1.048056316E1,1.075790065E1
7.661041266E0,2.349751949E0,-1.550549030E0,1.117926693E1,1.152829326E1
7.663416943E0,-1.780260086E0,-5.742774159E-2,7.637889862E0,7.842830195E0
7.665792568E0,8.279166222E-1,-1.607976794E0,1.301695538E1,1.314199995E1
7.668168193E0,3.158525825E-1,-3.206382394E-1,5.618347645E0,5.636346511E0
7.670543818E0,-8.997012973E-1,-1.244267821E0,1.365823174E1,1.374427004E1
7.672919443E0,2.148754835E0,-7.130611539E-1,6.532405853E0,6.913604688E0
7.675295016E0,-2.455035925E0,-5.168496966E-1,1.234217930E1,1.259459109E1
7.677670693E0,2.646461725E0,-1.277767301E0,9.269794464E0,9.724481392E0
7.680046318E0,-2.067398787E0,-2.105683982E-1,9.724431038E0,9.943994962E0
7.682421943E0,2.120040894E0,-1.828116536E0,1.188275719E1,1.220805070E1
