"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.281131810E-1,1.033699393E0,-7.704889178E-1,8.360522270E0,8.459345142E0
2.304887540E-1,-4.503292084E0,-3.254238665E-1,9.887143135E0,1.086927503E1
2.328643270E-1,4.402793884E0,-6.699903607E-1,1.110748291E1,1.196702376E1
2.352399000E-1,-3.326023579E0,-1.627119333E-1,8.925228119E0,9.526206222E0
2.376154730E-1,1.962114573E-1,-3.876372576E-1,1.126062298E1,1.126900135E1
2.399910450E-1,3.225524902E0,-1.038485050E0,9.049654961E0,9.663266373E0
2.423666180E-1,-5.441278458E0,-1.674975902E-1,9.245866776E0,1.072947432E1
2.447422430E-1,4.173082829E0,-6.029912829E-1,1.172004509E1,1.245542756E1
2.471178160E-1,-1.406979680E0,-2.584248483E-1,8.207381248E0,8.331115302E0
2.494933890E-1,-2.861815929E0,-4.115654826E-1,1.072941685E1,1.111214482E1
2.518689620E-1,4.244867325E0,-8.470591903E-1,1.015035343E1,1.103476700E1
2.542445350E-1,-4.642076015E0,-2.871387079E-2,9.178867340E0,1.028597588E1
2.566201080E-1,2.727817774E0,-4.977070987E-1,1.141854954E1,1.175040321E1
2.589957330E-1,8.422735929E-1,-7.609176040E-1,8.350951195E0,8.427740282E0
2.613713060E-1,-4.857429981E0,-1.531406492E-1,9.868000984E0,1.099979643E1
2.637468790E-1,4.498506546E0,-7.178468108E-1,1.119362450E1,1.208507735E1
2.661224520E-1,-3.239881754E0,-1.004985496E-1,8.819944382E0,9.396720313E0
2.684980250E-1,-2.344966233E-1,-4.546363056E-1,1.117448139E1,1.118618421E1
2.708735980E-1,3.148954630E0,-8.422735929E-1,9.198010445E0,9.758521210E0
2.732491700E-1,-5.393422127E0,7.657032460E-2,9.202795982E0,1.066706704E1
2.756247430E-1,4.153940201E0,-5.120640397E-1,1.154776192E1,1.228284308E1
2.780003680E-1,-1.607976794E0,-3.876372576E-1,8.188239098E0,8.353628645E0
2.803759410E-1,-3.043670416E0,-5.312066078E-1,1.061934662E1,1.105968502E1
2.827515140E-1,4.354937077E0,-5.455635786E-1,1.046620655E1,1.134921126E1
2.851270870E-1,-4.455435753E0,1.531406492E-1,9.049654961E0,1.008814228E1
2.875026600E-1,2.388036966E0,-2.967100143E-1,1.133240795E1,1.158508642E1
2.898781810E-1,9.188438654E-1,-8.997012973E-1,8.283951759E0,8.383173219E0
2.922538060E-1,-4.910071850E0,-1.818545163E-1,9.906285286E0,1.105786439E1
2.946293790E-1,4.862215519E0,-5.407779217E-1,1.132283688E1,1.233451318E1
2.970050040E-1,-3.239881754E0,9.571290575E-3,8.523234367E0,9.118248158E0
2.993805770E-1,-4.642075896E-1,-2.967100143E-1,1.116491032E1,1.117849488E1
3.017561500E-1,3.359523058E0,-8.901300430E-1,9.121439934E0,9.761116388E0
3.041317230E-1,-4.938786030E0,6.221338734E-2,9.456435204E0,1.066862900E1
3.065072950E-1,4.240081787E0,-5.359922647E-1,1.133719349E1,1.211600336E1
3.088828680E-1,-1.464407444E0,-5.599204898E-1,8.078168869E0,8.228901044E0
3.112584410E-1,-3.192025423E0,-3.924229145E-1,1.069113159E1,1.116437713E1
3.136340660E-1,4.756931305E0,-6.221339107E-1,1.057627583E1,1.161348597E1
3.160096390E-1,-4.264009953E0,1.292124242E-1,9.116654396E0,1.006537948E1
3.183852120E-1,2.139183521E0,-4.833501875E-1,1.112183952E1,1.133600670E1
3.207607850E-1,1.325623751E0,-9.284151793E-1,8.532805443E0,8.684929579E0
3.231363580E-1,-4.694717884E0,-5.264209956E-2,9.877572060E0,1.093661634E1
3.255119310E-1,4.910071850E0,-5.503492355E-1,1.112662506E1,1.217429567E1
3.278875040E-1,-3.335594654E0,-4.354937077E-1,8.456234932E0,9.100755776E0
3.302630770E-1,-6.795616150E-1,-6.412764788E-1,1.136112213E1,1.139947962E1
3.326387020E-1,3.680161238E0,-6.891329288E-1,9.346364975E0,1.006841741E1
3.350142750E-1,-4.881358147E0,1.722832322E-1,9.365508080E0,1.056267393E1
3.373898480E-1,3.828516245E0,-5.694918036E-1,1.127976608E1,1.192539225E1
3.397654200E-1,-1.454836130E0,-7.465606928E-1,8.044670105E0,8.209178895E0
3.421409930E-1,-3.278167009E0,-1.914258152E-1,1.085384369E1,1.133970659E1
3.445165660E-1,4.857429981E0,-7.417750359E-1,1.052363396E1,1.161428981E1
3.468921390E-1,-4.589433670E0,-1.674975902E-1,8.930013657E0,1.004171802E1
3.492677120E-1,1.775474429E0,-7.465606928E-1,1.136590767E1,1.152794515E1
3.516433370E-1,1.277767301E0,-6.412764788E-1,8.532805443E0,8.651745114E0
3.540189100E-1,-4.800002098E0,7.657032460E-2,1.020299530E1,1.127594769E1
3.563944830E-1,4.675575256E0,-5.024927258E-1,1.100219822E1,1.196502689E1
3.587700560E-1,-3.651447296E0,-5.359922647E-1,8.413164139E0,9.187039016E0
3.611456290E-1,-9.762716293E-1,-5.647061467E-1,1.155733299E1,1.161223257E1
3.635212020E-1,3.651447296E0,-7.561319470E-1,9.466006279E0,1.017399026E1
3.658967750E-1,-5.091926575E0,2.392822653E-1,9.446864128E0,1.073444056E1
3.682724000E-1,3.598805189E0,-6.364908218E-1,1.122712421E1,1.180698257E1
3.706479730E-1,-1.904686809E0,-8.231309652E-1,8.126026154E0,8.386756076E0
3.730235450E-1,-3.196810961E0,-1.674975902E-1,1.119841003E1,1.164697570E1
3.753991180E-1,4.876572609E0,-4.642075896E-1,1.036570740E1,1.146491775E1
3.777746910E-1,-5.010570526E0,-8.135596663E-2,8.791230202E0,1.011919781E1
3.801502640E-1,1.622333765E0,-8.374879360E-1,1.138983536E1,1.153523742E1
3.825258370E-1,1.129412293E0,-6.173482537E-1,8.614161491E0,8.709791570E0
3.849013580E-1,-4.488935471E0,1.148554832E-1,1.015992451E1,1.110800610E1
3.872770350E-1,4.536791801E0,-4.115654826E-1,1.099741268E1,1.190356886E1
3.896526080E-1,-3.986442566E0,-4.977070987E-1,8.202595711E0,9.133565190E0
3.920281810E-1,-7.322037220E-1,-5.072783828E-1,1.148076344E1,1.151526737E1
3.944037540E-1,3.881158352E0,-6.987041831E-1,9.470791817E0,1.025901922E1
3.967793270E-1,-5.115854740E0,3.254238665E-1,9.312865257E0,1.063049057E1
3.991549000E-1,3.483949661E0,-8.087740541E-1,1.108833981E1,1.165089268E1
4.015304730E-1,-1.832902193E0,-6.125625968E-1,8.193024635E0,8.417862915E0
4.039060980E-1,-2.837887764E0,-1.674975902E-1,1.135633659E1,1.170675204E1
4.062816700E-1,5.082355499E0,-3.637090325E-1,1.016949654E1,1.137458929E1
4.086572430E-1,-5.111069202E0,2.871387079E-2,8.676374435E0,1.006992186E1
4.110328160E-1,1.593619823E0,-1.158126116E0,1.127498055E1,1.144578816E1
4.134083890E-1,1.521835208E0,-5.647061467E-1,8.934800148E0,9.081053304E0
4.157839620E-1,-4.211368084E0,1.770688742E-1,9.987641335E0,1.084066206E1
4.181595350E-1,4.441078663E0,-3.876372576E-1,1.094955635E1,1.182227671E1
4.205351600E-1,-4.086941242E0,-6.364908218E-1,8.015955925E0,9.020186177E0
4.229107330E-1,-4.737788737E-1,-5.599204898E-1,1.168175983E1,1.170476357E1
4.252863060E-1,4.335794449E0,-6.843472719E-1,9.638289452E0,1.059075390E1
4.276618790E-1,-5.225924492E0,-4.785645287E-3,9.011369705E0,1.041705782E1
4.300374520E-1,3.431307554E0,-8.039883971E-1,1.123669529E1,1.177639970E1
4.324129730E-1,-1.574477315E0,-5.407779217E-1,8.216953278E0,8.383897706E0
4.347885980E-1,-2.603390932E0,-1.914258152E-1,1.129412270E1,1.159187197E1
4.371641700E-1,4.981856823E0,-5.503492355E-1,1.027956581E1,1.143640044E1
4.395397950E-1,-5.029713154E0,-4.977070987E-1,8.590232849E0,9.966836367E0
4.419153680E-1,1.727617979E0,-5.359922647E-1,1.175354481E1,1.189192025E1
4.442909410E-1,1.799402595E0,-6.843472719E-1,8.575876236E0,8.789302253E0
4.466665140E-1,-4.498506546E0,2.392822690E-2,9.911071777E0,1.088423068E1
4.490420870E-1,4.297509670E0,-9.236295223E-1,1.087298584E1,1.172789418E1
4.514176600E-1,-3.737588882E0,-4.642075896E-1,8.542376518E0,9.335805049E0
4.537932330E-1,-4.019941986E-1,-4.307080805E-1,1.183011532E1,1.184477679E1
4.561688060E-1,4.091726780E0,-4.594219327E-1,9.322437286E0,1.019122826E1
4.585444310E-1,-5.469992638E0,-1.100698411E-1,8.968298912E0,1.050539481E1
4.609200040E-1,3.254238844E0,-9.236295223E-1,1.128455162E1,1.178067346E1
4.632955770E-1,-1.363908887E0,-6.221339107E-1,8.504091263E0,8.635210841E0
4.656711500E-1,-2.617748022E0,-6.699903309E-2,1.122233772E1,1.152379961E1
4.680467230E-1,4.493721008E0,-4.737788737E-1,1.014078236E1,1.110195756E1
4.704222950E-1,-5.292923450E0,-4.929214716E-1,8.551948547E0,1.006945054E1
4.727978680E-1,1.765903115E0,-5.694918036E-1,1.197846985E1,1.212132314E1
4.751734930E-1,1.990828395E0,-5.072783828E-1,8.666803360E0,8.906975330E0
4.775490660E-1,-4.771288395E0,-4.785645381E-2,9.815358162E0,1.091369502E1
4.799246390E-1,4.015156269E0,-8.901300430E-1,1.091605663E1,1.166508053E1
4.823002120E-1,-3.766302824E0,-3.972085714E-1,8.566305161E0,9.366130242E0
4.846757850E-1,-2.823530734E-1,-3.541377485E-1,1.186361504E1,1.187225752E1
4.870513580E-1,3.890729666E0,-4.163511395E-1,9.298508644E0,1.008827976E1
4.894269310E-1,-5.656632900E0,-1.674975902E-1,8.973084450E0,1.060857181E1
4.918025040E-1,3.182454109E0,-7.369893789E-1,1.144726372E1,1.190424353E1
4.941781290E-1,-9.619147182E-1,-5.312066078E-1,8.523234367E0,8.593775914E0
4.965537020E-1,-2.790031195E0,-5.264209956E-2,1.095434189E1,1.130418734E1
4.989292750E-1,4.331008911E0,-7.034898400E-1,1.008335495E1,1.099666237E1
5.013048480E-1,-5.182853699E0,-3.206382394E-1,8.690732002E0,1.012391249E1
5.036804200E-1,1.856830359E0,-4.642075896E-1,1.199282742E1,1.214459621E1
5.060559930E-1,2.234896421E0,-3.397808075E-1,8.542376518E0,8.836425159E0
5.084315660E-1,-4.890929699E0,1.435693651E-1,9.705288887E0,1.086896673E1
5.108071910E-1,3.943371773E0,-1.162911773E0,1.079162979E1,1.154823875E1
5.131827640E-1,-3.345165968E0,-4.067798555E-1,8.800801277E0,9.423890297E0
5.155583370E-1,-1.004985496E-1,-1.435693651E-1,1.159561825E1,1.159694247E1
5.179339100E-1,3.967299938E0,-4.067798555E-1,9.260223389E0,1.008249353E1
5.203094830E-1,-5.766702652E0,-2.344966233E-1,8.762516975E0,1.049245214E1
5.226850560E-1,3.326023579E0,-7.369893789E-1,1.172961617E1,1.221431462E1
5.250606290E-1,-1.339980662E-1,-4.737788737E-1,8.504091263E0,8.518332590E0
5.274362020E-1,-3.067598581E0,-2.632105052E-1,1.047099209E1,1.091426205E1
5.298118270E-1,4.345366001E0,-8.135597110E-1,1.031785107E1,1.122506729E1
5.321874000E-1,-4.723432064E0,-2.344966233E-1,8.733802795E0,9.932024486E0
5.345629730E-1,2.043470621E0,-4.450650215E-1,1.179661560E1,1.198056738E1
5.369385450E-1,2.368894339E0,-4.546363056E-1,8.499305725E0,8.834961934E0
5.393141180E-1,-4.972285271E0,-3.637090325E-1,9.466006279E0,1.069865318E1
5.416896910E-1,4.216153622E0,-6.556333899E-1,1.130848026E1,1.208666755E1
5.440652640E-1,-2.718246460E0,-2.967100143E-1,8.556734085E0,8.983017247E0
5.464408370E-1,-5.838487148E-1,-2.679961324E-1,1.118883896E1,1.120726633E1
5.488164100E-1,3.905086517E0,-9.667003751E-1,9.399007797E0,1.022377415E1
5.511919830E-1,-5.292923450E0,-1.339980662E-1,9.078369141E0,1.050950905E1
5.535676080E-1,3.522234917E0,-6.221339107E-1,1.162433243E1,1.216216649E1
5.559431810E-1,6.221338734E-2,-3.349951804E-1,8.365307808E0,8.372243845E0
5.583187540E-1,-3.536591768E0,-2.009970993E-1,1.035613632E1,1.094520172E1
5.606943270E-1,4.484149456E0,-1.028913736E0,1.035135078E1,1.132769716E1
5.630699000E-1,-4.345366001E0,-3.780659735E-1,8.925228119E0,9.934024187E0
5.654454730E-1,1.890329838E0,-3.445664644E-1,1.184447193E1,1.199931616E1
5.678210980E-1,2.507678032E0,-5.503492355E-1,8.566305161E0,8.942757824E0
5.701966700E-1,-5.355136871E0,-3.780659735E-1,9.317651749E0,1.075356029E1
5.725722430E-1,4.082155228E0,-7.226324677E-1,1.154297638E1,1.226484785E1
5.749478160E-1,-2.072184324E0,-2.727817893E-1,8.666803360E0,8.915258732E0
5.773233890E-1,-1.268195987E0,-2.536391914E-1,1.104526901E1,1.112072936E1
5.796989620E-1,3.938585997E0,-9.858429432E-1,9.662218094E0,1.048059180E1
5.820745350E-1,-5.297709465E0,-1.435693651E-1,9.083154678E0,1.051617976E1
5.844501600E-1,3.445664644E0,-6.029912829E-1,1.174875927E1,1.225844801E1
5.868257330E-1,2.297109663E-1,-3.445664644E-1,8.322237015E0,8.332533955E0
5.892012540E-1,-4.139583111E0,-3.349951804E-1,1.026042366E1,1.106908595E1
5.915768790E-1,4.340580463E0,-8.518448472E-1,1.069591713E1,1.157449444E1
5.939524520E-1,-3.948157310E0,-3.349951804E-1,9.040083885E0,9.870323428E0
5.963280250E-1,1.210768223E0,-4.115654826E-1,1.155733299E1,1.162786703E1
5.987035980E-1,2.522035122E0,-7.609176040E-1,8.805587769E0,9.191193214E0
6.010791700E-1,-5.503491879E0,-1.674975902E-1,9.288937569E0,1.079818686E1
6.034547430E-1,4.082155228E0,-6.699903607E-1,1.151426220E1,1.223483193E1
6.058303680E-1,-1.933400750E0,-1.531406492E-1,8.599804878E0,8.815788930E0
6.082059410E-1,-2.014756680E0,-4.163511395E-1,1.087777138E1,1.107061439E1
6.105815140E-1,4.048655987E0,-8.997012973E-1,9.848857880E0,1.068649050E1
6.129570870E-1,-5.211567879E0,-1.387837082E-1,9.097511292E0,1.048543811E1
6.153326600E-1,3.163311481E0,-4.689932466E-1,1.181097221E1,1.223623957E1
6.177082330E-1,4.211367965E-1,-5.647061467E-1,8.269595146E0,8.299545356E0
6.200838060E-1,-4.575077057E0,-4.402793646E-1,1.005464077E1,1.105535965E1
6.224594310E-1,4.383651257E0,-6.891329288E-1,1.114576817E1,1.199664330E1
6.248350040E-1,-3.594019651E0,-1.004985496E-1,8.982656479E0,9.675494542E0
6.272105770E-1,5.934200287E-1,-1.962114573E-1,1.122233772E1,1.123972910E1
6.295861500E-1,2.646461725E0,-1.004985452E0,8.781659126E0,9.226662042E0
6.319617230E-1,-5.513063431E0,-1.579262912E-1,9.437292099E0,1.093074980E1
6.343372950E-1,4.331008911E0,-5.790630579E-1,1.172961617E1,1.251706226E1
6.367128680E-1,-1.756331801E0,-1.483550072E-1,8.322237015E0,8.506840749E0
6.390884410E-1,-2.727817774E0,-3.493520916E-1,1.074855900E1,1.109479866E1
6.414640660E-1,4.187439442E0,-7.944171429E-1,9.954142570E0,1.082823633E1
6.438396390E-1,-4.694717884E0,-2.392822690E-2,9.250652313E0,1.037378990E1
6.462152120E-1,2.823530674E0,-4.929214716E-1,1.143290615E1,1.178671456E1
6.485907850E-1,8.183453679E-1,-6.939185858E-1,8.283951759E0,8.353147245E0
6.509663580E-1,-4.819144726E0,-8.614161611E-2,9.911071777E0,1.102093100E1
6.533419310E-1,4.527220249E0,-6.843472719E-1,1.112183952E1,1.202744232E1
6.557175040E-1,-3.163311481E0,-6.221338734E-2,8.848658562E0,9.397295801E0
6.580930770E-1,-1.627119333E-1,-5.838487148E-1,1.110269737E1,1.111922855E1
6.604687020E-1,3.306880951E0,-8.135597110E-1,9.279366493E0,9.884532540E0
6.628442750E-1,-5.369493961E0,1.292124242E-1,9.245866776E0,1.069271779E1
6.652198480E-1,4.053441525E0,-5.168496966E-1,1.149990559E1,1.220431687E1
6.675954200E-1,-1.306481123E0,-5.359922647E-1,8.169096947E0,8.290254855E0
6.699709930E-1,-3.024527788E0,-4.307080805E-1,1.066241741E1,1.109145720E1
6.723465660E-1,4.460221291E0,-6.221339107E-1,1.039920712E1,1.133243721E1
6.747220870E-1,-4.407579422E0,3.828516230E-2,9.083154678E0,1.009613396E1
6.770977120E-1,2.129612207E0,-6.364908218E-1,1.130369377E1,1.152015024E1
6.794733370E-1,1.584048629E0,-7.896314859E-1,8.508877754E0,8.691014243E0
6.818489100E-1,-4.953142643E0,1.914258115E-2,9.762716293E0,1.094735666E1
6.842244830E-1,4.689932346E0,-7.513462901E-1,1.125583744E1,1.221694983E1
6.866000560E-1,-3.215953588E0,-2.871387303E-1,8.547162056E0,9.136672553E0
6.889756290E-1,-6.317051649E-1,-6.029912829E-1,1.119841003E1,1.123241012E1
6.913512020E-1,3.704089403E0,-6.939185858E-1,9.461220741E0,1.018412977E1
6.937267750E-1,-5.182853699E0,9.092725813E-2,9.241081238E0,1.059565112E1
6.961023480E-1,3.885943890E0,-5.934200287E-1,1.141854954E1,1.207625690E1
6.984779730E-1,-1.158126116E0,-7.609176040E-1,8.145168304E0,8.262204210E0
7.008535450E-1,-3.483949661E0,-1.387837082E-1,1.082991505E1,1.137735585E1
7.032291180E-1,4.627718925E0,-7.800601721E-1,1.031785107E1,1.133500450E1
7.056046910E-1,-4.383651257E0,-1.004985496E-1,9.126225471E0,1.012494393E1
7.079802640E-1,1.866401672E0,-7.369893789E-1,1.143290615E1,1.160766779E1
7.103558370E-1,1.430907965E0,-6.604190469E-1,8.322237015E0,8.470140486E0
7.127314100E-1,-5.072783947E0,1.244267747E-1,9.911071777E0,1.113453918E1
7.151070350E-1,4.680361271E0,-5.694918036E-1,1.122233772E1,1.217254971E1
7.174826080E-1,-3.378665686E0,-4.833501875E-1,8.394021988E0,9.061380378E0
7.198581810E-1,-7.992027402E-1,-4.450650215E-1,1.137547874E1,1.141220069E1
7.222337540E-1,3.364308596E0,-6.604190469E-1,9.255437851E0,9.870048402E0
7.246093270E-1,-5.173282623E0,2.297109663E-1,9.413364410E0,1.074369814E1
7.269849000E-1,3.723232031E0,-5.312066078E-1,1.131805134E1,1.192656377E1
7.293604730E-1,-1.579262972E0,-6.891329288E-1,8.068597794E0,8.250530049E0
7.317360450E-1,-3.388236761E0,-3.110669553E-1,1.088734341E1,1.140662779E1
7.341116180E-1,4.637290478E0,-6.460621357E-1,1.041356373E1,1.141771294E1
7.364872430E-1,-4.800002098E0,2.249253243E-1,9.006584167E0,1.020828927E1
7.388628160E-1,2.009970903E0,-6.652047038E-1,1.123190975E1,1.142971028E1
7.412383890E-1,7.082754970E-1,-8.135597110E-1,8.370093346E0,8.439312543E0
7.436139620E-1,-4.694717884E0,1.004985496E-1,1.041835022E1,1.142770744E1
7.459895350E-1,4.790431023E0,-3.732803464E-1,1.093519974E1,1.194429407E1
7.483651080E-1,-4.086941242E0,-1.244267747E-1,8.346165657E0,9.293925538E0
7.507406810E-1,-5.790630579E-1,-8.566305041E-1,1.122233772E1,1.126987106E1
7.531162020E-1,3.388236761E0,-5.886343718E-1,9.480362892E0,1.008483611E1
7.554918790E-1,-4.967499733E0,3.637090325E-1,9.384650230E0,1.062449988E1
7.578674520E-1,3.948157310E0,-3.397808075E-1,1.124148083E1,1.191949195E1
